comuna;comuna_servel;region;ud;dto;cir;X04alc_cd_v;X04alc_cd_p;X04alc_ci_v;X04alc_ci_p;X04alc_iz_v;X04alc_iz_p;X04alc_ot_v;X04alc_ot_p;X04con_cd_v;X04con_cd_p;X04con_ci_v;X04con_ci_p;X04con_iz_v;X04con_iz_p;X04con_ot_v;X04con_ot_p;X08alc_cd_v;X08alc_cd_p;X08alc_ci_v;X08alc_ci_p;X08alc_iz_v;X08alc_iz_p;X08alc_ot_v;X08alc_ot_p;X08con_cd_v;X08con_cd_p;X08con_ci_v;X08con_ci_p;X08con_iz_v;X08con_iz_p;X08con_ot_v;X08con_ot_p;X12alc_cd_v;X12alc_cd_p;X12alc_ci_v;X12alc_ci_p;X12alc_iz_v;X12alc_iz_p;X12alc_ot_v;X12alc_ot_p;X12con_cd_v;X12con_cd_p;X12con_ci_v;X12con_ci_p;X12con_iz_v;X12con_iz_p;X12con_ot_v;X12con_ot_p;X13dip_cd_v;X13dip_cd_p;X13dip_ci_v;X13dip_ci_p;X13dip_iz_v;X13dip_iz_p;X13dip_ot_v;X13dip_ot_p;X13sen_cd_v;X13sen_cd_p;X13sen_ci_v;X13sen_ci_p;X13sen_iz_v;X13sen_iz_p;X13sen_ot_v;X13sen_ot_p;X16alc_cd_v;X16alc_cd_p;X16alc_ci_v;X16alc_ci_p;X16alc_iz_v;X16alc_iz_p;X16alc_ot_v;X16alc_ot_p;X16con_cd_v;X16con_cd_p;X16con_ci_v;X16con_ci_p;X16con_iz_v;X16con_iz_p;X16con_ot_v;X16con_ot_p;X17dip_cd_v;X17dip_cd_p;X17dip_ci_v;X17dip_ci_p;X17dip_iz_v;X17dip_iz_p;X17dip_ot_v;X17dip_ot_p;X17sen_cd_v;X17sen_cd_p;X17sen_ci_v;X17sen_ci_p;X17sen_iz_v;X17sen_iz_p;X17sen_ot_v;X17sen_ot_p;X13pr1_cd_v;X13pr1_cd_p;X13pr1_ci_v;X13pr1_ci_p;X13pr1_iz_v;X13pr1_iz_p;X13p17_ot_v;X13pr1_ot_p;X13pr2_cd_v;X13pr2_cd_p;X13pr2_ci_v;X13pr2_ci_p;X13pr2_iz_v;X13pr2_iz_p;X13p17_ot_v;X13pr2_ot_p;X17pr1_cd_v;X17pr1_cd_p;X17pr1_ci_v;X17pr1_ci_p;X17pr1_iz_v;X17pr1_iz_p;X17pr1_ot_v;X17pr1_ot_p;X17pr2_cd_v;X17pr2_cd_p;X17pr2_ci_v;X17pr2_ci_p;X17pr2_iz_v;X17pr2_iz_p;X17pr2_ot_v;X17pr2_ot_p;X09pr1_cd_v;X09pr1_cd_p;X09pr1_ci_v;X09pr1_ci_p;X09pr1_iz_v;X09pr1_iz_p;X09pr1_ot_v;X09pr1_ot_p
Teno;TENO;Maule;317;17;9;3966;0.3400497299;5460;0.468147132;348;0.02983794907;1889;0.1619651891;4698;0.4112035011;5278;0.4619693654;1449;0.1268271335;0;0;6729;0.5755217243;3342;0.2858364694;0;0;1621;0.1386418064;4580;0.4096601073;3618;0.3236135957;1301;0.1163685152;1681;0.1503577818;6738;0.5748656258;0;0;0;0;4983;0.4251343742;3121;0.2753175723;4642;0.4094918843;2073;0.1828687368;1500;0.1323218066;3708;0.3584686775;5933;0.5735692189;703;0.06796210363;0;0;;;;;;;;;7073;0.6891747053;2784;0.2712657118;188;0.01831823054;218;0.02124135243;3351;0.3349325337;4640;0.4637681159;2014;0.2012993503;0;0;4033;0.4525866906;2900;0.3254404668;1666;0.1869599372;312;0.0350129054;3472;0.3783783784;2793;0.3043809939;1446;0.1575850044;1465;0.1596556234;2493;0.2280878317;6238;0.5707227813;1338;0.1224153705;861;;3161;0.3224194206;6643;0.6775805794;;0;;0;4946;0.4821602652;2977;0.2902125171;2335;0.2276272178;;0;6779;0.5943363142;4627;0.4056636858;;0;;0;5152;0.4220529205;4732;0.3876464324;2323;0.1903006472;0;0
Vichuquén;VICHUQUEN;Maule;334;17;9;1676;0.4499328859;1146;0.3076510067;0;0;903;0.2424161074;1398;0.381862879;1525;0.4165528544;738;0.2015842666;0;0;1161;0.3421750663;1293;0.3810786914;693;0.2042440318;246;0.07250221043;1291;0.3811632713;1263;0.3728963685;443;0.1307942132;390;0.115146147;1034;0.290286356;2371;0.6656372824;0;0;157;0.04407636159;1291;0.3653084324;1550;0.4385964912;542;0.1533672892;151;0.04272778721;1001;0.4403871535;1155;0.5081390233;117;0.05147382314;0;0;;;;;;;;;2164;0.5783003741;1578;0.4216996259;0;0;0;0;1493;0.4014520032;2022;0.5436945415;204;0.05485345523;0;0;1022;0.4908741595;848;0.4073006724;169;0.08117195005;43;0.02065321806;969;0.456;719;0.3383529412;217;0.1021176471;220;0.1035294118;681;0.2684272763;1507;0.5940086717;170;0.06700827749;179;;848;0.3585623679;1517;0.6414376321;;0;;0;1335;0.5618686869;766;0.3223905724;275;0.1157407407;;0;1783;0.6106164384;1137;0.3893835616;;0;;0;1297;0.4131889137;1307;0.4163746416;535;0.1704364447;0;0
Talca;TALCA;Maule;313;17;9;35320;0.454574705;38676;0.497767024;3703;0.04765827102;0;0;24146;0.3261386353;40819;0.5513398887;9071;0.122521476;0;0;31798;0.4005996775;30049;0.3785653094;15081;0.1899944568;2448;0.03084055634;28361;0.3816219707;33234;0.4471924324;8967;0.1206587995;3755;0.05052679737;42416;0.5751088091;27265;0.3696798774;1901;0.0257752227;2171;0.02943609074;32779;0.4640091729;26386;0.3735118837;4848;0.06862675707;6630;0.09385218635;37283;0.4415533659;41965;0.4970036477;5188;0.0614429864;0;0;;;;;;;;;24071;0.4465448474;18340;0.3402281792;0;0;11494;0.2132269734;25415;0.4900127251;23410;0.4513554159;3041;0.05863185902;0;0;39962;0.494358949;25082;0.3102825474;12535;0.1550670493;3257;0.0402914543;42040;0.5050274498;19842;0.2383623848;12022;0.1444205519;9339;0.1121896135;18794;0.2132773491;45449;0.5157625965;11825;0.1341920109;12052;;24209;0.3262668464;49991;0.6737331536;;0;;0;37611;0.432449524;26977;0.3101802879;22384;0.2573701881;;0;49021;0.5290016942;43646;0.4709983058;;0;;0;31964;0.3650567046;33847;0.3865622038;21748;0.2483810916;0;0
Constitución;CONSTITUCION;Maule;65;17;9;7814;0.3973152997;8576;0.4360604058;0;0;3277;0.1666242945;8206;0.4247192174;6515;0.3371978676;3818;0.1976088194;782;0.04047409554;2430;0.1238658375;2632;0.1341625038;677;0.03450912427;13879;0.7074625344;5224;0.2711090352;6782;0.351964295;2936;0.1523690902;4327;0.2245575795;9590;0.5037029256;8598;0.4515993487;0;0;851;0.04469772572;4996;0.2643246389;10854;0.5742553304;512;0.02708851384;2539;0.1343315169;5779;0.3142810529;12609;0.6857189471;0;0;0;0;;;;;;;;;9184;0.5023795197;5876;0.3214266178;0;0;3221;0.1761938625;8262;0.4655434721;7768;0.4377077816;839;0.04727559588;878;0.04947315039;5695;0.3634333121;7504;0.4788768347;1784;0.1138481174;687;0.0438417358;6594;0.4114050412;5267;0.3286124283;1902;0.1186673322;2265;0.1413151984;3472;0.1831803313;11534;0.6085259048;1854;0.09781576448;2094;;4831;0.2847627468;12134;0.7152372532;;0;;0;7869;0.4474327628;5543;0.3151759823;4175;0.2373912549;;0;10679;0.5517437355;8676;0.4482562645;;0;;0;7814;0.3834151129;7906;0.3879293425;4660;0.2286555447;0;0
Curepto;CUREPTO;Maule;78;17;9;2971;0.5199509975;2743;0.4800490025;0;0;0;0;2595;0.4222945484;3463;0.5635475997;87;0.01415785191;0;0;3497;0.5691731771;2647;0.4308268229;0;0;0;0;2395;0.3961296725;3140;0.5193516374;254;0.04201124711;257;0.04250744294;2247;0.3650097466;3909;0.6349902534;0;0;0;0;1713;0.2855475913;3287;0.5479246541;628;0.104684114;371;0.06184364061;2689;0.524785324;2435;0.475214676;0;0;0;0;;;;;;;;;1067;0.1966457796;3778;0.6962771839;0;0;581;0.1070770365;2440;0.4548844146;2924;0.5451155854;0;0;0;0;1707;0.4257919681;1713;0.4272886006;394;0.09827887254;195;0.04864055874;1693;0.4199950385;1594;0.3954353758;433;0.1074175143;311;0.07715207145;1118;0.2100714017;3500;0.6576475009;389;0.07309282225;315;;1257;0.2626410364;3529;0.7373589636;;0;;0;1852;0.4182475158;1837;0.4148599819;739;0.1668925023;;0;2418;0.4730972412;2693;0.5269027588;;0;;0;2175;0.35429223;2935;0.4780908943;1029;0.1676168757;0;0
Empedrado;EMPEDRADO;Maule;88;17;9;1806;0.6242654684;1087;0.3757345316;0;0;0;0;1427;0.5003506311;1403;0.4919354839;22;0.007713884993;0;0;1270;0.4382332643;1571;0.5420979986;57;0.01966873706;0;0;952;0.3305555556;1531;0.5315972222;397;0.1378472222;0;0;1481;0.4701587302;240;0.07619047619;0;0;1429;0.4536507937;1184;0.3787587972;1942;0.6212412028;0;0;0;0;1258;0.5621090259;980;0.4378909741;0;0;0;0;;;;;;;;;1272;0.4269889225;214;0.07183618664;0;0;1493;0.5011748909;1548;0.5256366723;1130;0.3837011885;267;0.09066213922;0;0;919;0.5114079021;645;0.3589315526;173;0.09627156372;60;0.03338898164;1066;0.5721953838;485;0.2603327966;157;0.08427267848;155;0.08319914117;518;0.2211784799;1451;0.6195559351;192;0.08198121264;181;;751;0.3435498628;1435;0.6564501372;;0;;0;1363;0.6375116932;463;0.2165575304;312;0.1459307764;;0;1819;0.7694585448;545;0.2305414552;;0;;0;1192;0.4355133358;1057;0.3861892583;488;0.1782974059;0;0
Maule;MAULE;Maule;170;17;9;1468;0.1749285033;3481;0.4147998093;209;0.02490467112;3234;0.3853670162;3118;0.3761611775;2902;0.3501025455;1279;0.1543008807;990;0.1194353963;5771;0.6497410493;1283;0.1444494483;452;0.05088943932;1376;0.154920063;3003;0.3378332771;3576;0.4022949713;1451;0.1632354596;859;0.09663629205;3533;0.3802604671;5464;0.5880960069;294;0.03164352599;0;0;1923;0.2104168946;7120;0.7790786738;96;0.01050443156;0;0;4091;0.4528949408;4942;0.5471050592;0;0;0;0;;;;;;;;;2205;0.2459564975;6760;0.7540435025;0;0;0;0;2999;0.3406406179;5197;0.5902998637;608;0.0690595184;0;0;3903;0.446771978;3405;0.3897664835;1066;0.1220238095;362;0.04143772894;4035;0.4511404293;3013;0.3368738819;994;0.1111359571;902;0.1008497317;1765;0.1868911478;5907;0.625476493;933;0.09879288437;839;;2283;0.2703694931;6161;0.7296305069;;0;;0;4424;0.4596363636;3090;0.321038961;2111;0.2193246753;;0;6001;0.5644281415;4631;0.4355718585;;0;;0;3242;0.3437234945;4104;0.4351145038;2086;0.2211620017;0;0
Pelarco;PELARCO;Maule;208;17;9;1516;0.3213225943;1020;0.2161933022;0;0;2182;0.4624841034;1533;0.3307443366;1346;0.290399137;1012;0.2183387271;744;0.1605177994;2010;0.4365768897;0;0;0;0;2594;0.5634231103;1704;0.3771580345;2176;0.4816290394;70;0.01549358123;568;0.1257193448;2460;0.5094222406;530;0.1097535722;0;0;1839;0.3808241872;2187;0.4675074818;2041;0.4362975631;0;0;450;0.09619495511;2178;0.5323881692;1913;0.4676118308;0;0;0;0;;;;;;;;;2827;0.6325799955;129;0.02886551801;0;0;1513;0.3385544865;2152;0.4973422695;2175;0.5026577305;0;0;0;0;1737;0.5148192057;1167;0.3458802608;348;0.1031416716;122;0.03615886189;1805;0.5293255132;931;0.2730205279;339;0.09941348974;335;0.09824046921;1035;0.2417659425;2578;0.6021957487;331;0.07731838356;337;;1267;0.3232967594;2652;0.6767032406;;0;;0;1978;0.5293015788;1073;0.2871287129;686;0.1835697083;;0;2746;0.628231526;1625;0.371768474;;0;;0;1899;0.4038706933;1997;0.4247128881;806;0.1714164185;0;0
Pencahue;PENCAHUE;Maule;213;17;9;2425;0.3691019787;3022;0.4599695586;0;0;1123;0.1709284627;1996;0.3097454997;2838;0.4404096834;522;0.08100558659;1088;0.1688392303;3355;0.5057280675;3279;0.4942719325;0;0;0;0;2729;0.4245488488;3304;0.5140012446;224;0.034847542;171;0.02660236465;3149;0.4656906241;2585;0.3822833481;139;0.02055604851;889;0.1314699793;2648;0.3959922237;3269;0.4888589801;179;0.02676835651;591;0.08838043966;2877;0.5069603524;2798;0.4930396476;0;0;0;0;;;;;;;;;3538;0.5441402645;2964;0.4558597355;0;0;0;0;3593;0.5617573483;2803;0.4382426517;0;0;0;0;2343;0.4851936219;1965;0.4069165459;397;0.08221163802;124;0.02567819424;2696;0.5513292434;1277;0.2611451943;396;0.08098159509;521;0.1065439673;1392;0.2370975984;3675;0.6259580991;414;0.07051609607;390;;1637;0.3052396047;3726;0.6947603953;;0;;0;2666;0.5118064888;1688;0.324054521;855;0.1641389902;;0;3524;0.5926673394;2422;0.4073326606;;0;;0;2368;0.3643637483;3150;0.4846899523;981;0.1509462994;0;0
Río Claro;RIO CLARO;Maule;272;17;9;2258;0.385192767;2552;0.4353462982;0;0;1052;0.1794609348;2421;0.4214099217;2173;0.3782419495;323;0.05622280244;828;0.1441253264;4301;0.7098531111;1758;0.2901468889;0;0;0;0;2102;0.3539912428;3068;0.5166722802;418;0.07039407208;350;0.05894240485;3130;0.4958808619;3084;0.4885931559;0;0;98;0.01552598226;2783;0.4522996912;3246;0.5275475378;0;0;124;0.02015277101;2556;0.4637996734;2955;0.5362003266;0;0;0;0;;;;;;;;;3540;0.5471406491;2930;0.4528593509;0;0;0;0;3341;0.5332801277;2924;0.4667198723;0;0;0;0;2166;0.469542597;1755;0.3804465641;512;0.1109906785;180;0.03902016042;2203;0.472138877;1441;0.3088298328;525;0.1125160737;497;0.1065152165;1197;0.2059177705;3794;0.6526750387;396;0.0681231722;426;;1484;0.2737502306;3937;0.7262497694;;0;;0;2617;0.4954562666;1761;0.3333964407;904;0.1711472927;;0;3488;0.5776747267;2550;0.4223252733;;0;;0;2194;0.3577368335;2710;0.4418718409;1229;0.2003913256;0;0
San Clemente;SAN CLEMENTE;Maule;284;17;9;5147;0.2875097754;11505;0.642665624;642;0.03586191487;608;0.03396268573;5613;0.3253158688;8691;0.5037092848;2632;0.1525443375;318;0.01843050887;8927;0.5069566699;8682;0.4930433301;0;0;0;0;5295;0.3156859238;9152;0.5456388243;1911;0.1139331068;415;0.02474214511;4351;0.2533923476;12052;0.7018810786;0;0;768;0.04472657387;4009;0.2402181077;9828;0.5888908862;474;0.0284019414;2378;0.1424890647;6773;0.3997049277;10172;0.6002950723;0;0;0;0;;;;;;;;;3466;0.2251672838;7668;0.4981485091;0;0;4259;0.2766842071;6009;0.4052195023;7285;0.4912671117;1465;0.09879290579;70;0.00472048014;6068;0.4185116215;5892;0.4063728533;1806;0.1245603145;733;0.0505552107;5745;0.3900733297;5678;0.3855241716;1727;0.1172596415;1578;0.1071428571;2849;0.1617738913;11949;0.6784963943;1652;0.09380500823;1161;;3528;0.2219007485;12371;0.7780992515;;0;;0;7099;0.4387786637;5673;0.3506397182;3407;0.2105816181;;0;9576;0.5441836677;8021;0.4558163323;;0;;0;5786;0.3117288939;9133;0.4920532299;3642;0.1962178762;0;0
San Rafael;SAN RAFAEL;Maule;301;17;9;1821;0.4114324446;2605;0.5885675554;0;0;0;0;1602;0.36989148;2478;0.5721542369;251;0.05795428308;0;0;2386;0.5060445387;1833;0.3887592789;0;0;496;0.1051961824;1360;0.2943085912;2802;0.6063622593;223;0.04825795282;236;0.05107119671;741;0.151008763;1870;0.3810882413;441;0.08987161198;1855;0.3780313837;1242;0.258696105;1713;0.3568006665;667;0.1389293897;1179;0.2455738388;1912;0.465773447;2193;0.534226553;0;0;0;0;;;;;;;;;422;0.09205933682;3123;0.6812827225;0;0;1039;0.2266579407;1882;0.4215949821;2419;0.541890681;163;0.03651433692;0;0;1687;0.4814497717;1252;0.3573059361;449;0.1281392694;116;0.03310502283;1813;0.502076987;1149;0.318194406;374;0.1035724176;275;0.07615618942;856;0.1962402568;2791;0.6398441082;354;0.08115543329;361;;1089;0.2766065532;2848;0.7233934468;;0;;0;2059;0.5271377368;1111;0.2844342038;736;0.1884280594;;0;2712;0.6114994363;1723;0.3885005637;;0;;0;1729;0.3679506278;2028;0.4315811875;942;0.2004681847;0;0
Colbún;COLBUN;Maule;56;18;9;3994;0.443876417;2465;0.2739497666;707;0.07857301623;1832;0.2036008002;2773;0.3141497678;2648;0.2999886711;1035;0.1172538801;2371;0.268607681;1020;0.1122482668;982;0.1080664686;114;0.01254539452;6971;0.7671398701;2027;0.2290913201;3491;0.3945524412;649;0.07334990958;2681;0.3030063291;3597;0.3632232657;1355;0.1368272241;0;0;4951;0.4999495102;3058;0.3179124649;3547;0.3687493502;544;0.05655473542;2470;0.2567834494;3343;0.4053595247;4606;0.5585061234;298;0.03613435189;0;0;;;;;;;;;294;0.02998470168;162;0.01652218256;0;0;9349;0.9534931158;4470;0.4725658103;4956;0.5239454488;33;0.003488740882;0;0;1715;0.226821849;4984;0.6591720672;579;0.07657717233;283;0.03742891152;2633;0.3472698496;3580;0.4721709312;782;0.1031390135;587;0.07742020575;1309;0.1531531532;5940;0.694980695;654;0.07651807652;644;;1603;0.2094877156;6049;0.7905122844;;0;;0;4014;0.4776297001;2580;0.3069966683;1810;0.2153736316;;0;4789;0.5862406659;3380;0.4137593341;;0;;0;3236;0.3478821759;4297;0.461943668;1769;0.1901741561;0;0
Linares;LINARES;Maule;141;18;9;14988;0.3963821009;17909;0.4736327092;0;0;4915;0.1299851899;17093;0.4640297535;13493;0.3662992725;2667;0.07240199805;3583;0.097268976;20185;0.5357948663;13429;0.3564621878;690;0.01831550447;3369;0.0894274414;13299;0.3648359486;18410;0.505047734;1326;0.03637660485;3417;0.0937397125;17728;0.5039226833;17452;0.4960773167;0;0;0;0;11964;0.3510872436;18653;0.5473779969;1114;0.03269067113;2346;0.06884408839;14909;0.4024347451;18875;0.5094879477;3263;0.0880773072;0;0;;;;;;;;;15268;0.603287498;10040;0.396712502;0;0;0;0;11353;0.4547748758;12482;0.5;1129;0.04522512418;0;0;13993;0.4295361758;14148;0.4342941339;3556;0.109156767;880;0.02701292323;13456;0.411649535;12028;0.3679637788;3915;0.1197687225;3289;0.1006179638;9625;0.2494428031;20183;0.5230653605;4223;0.1094438397;4555;;12720;0.3730642891;21376;0.6269357109;;0;;0;17757;0.5040878896;9620;0.2730937376;7849;0.2228183728;;0;24309;0.6162133387;15140;0.3837866613;;0;;0;19882;0.4835587119;13390;0.3256639751;7844;0.190777313;0;0
San Javier;SAN JAVIER;Maule;291;18;9;6075;0.3031285864;9547;0.4763734345;768;0.03832144105;3651;0.1821765381;7009;0.3560398253;10890;0.5531850046;1787;0.09077517017;0;0;6726;0.3550839404;12216;0.6449160596;0;0;0;0;6971;0.3685824565;9593;0.507217258;1798;0.09506688521;551;0.02913340031;7448;0.4196765651;8217;0.4630078323;647;0.03645686595;1435;0.08085873669;8099;0.4690721649;8130;0.4708676011;576;0.0333603614;461;0.02669987258;5279;0.2985522;11376;0.6433661351;1027;0.05808166497;0;0;;;;;;;;;6753;0.445154911;7983;0.5262359921;434;0.0286090969;0;0;6350;0.4287933014;7994;0.5398068742;465;0.03139982443;0;0;5233;0.352723106;7473;0.5037071987;1709;0.1151927743;421;0.028376921;5780;0.3788921665;6329;0.4148803671;1809;0.1185840708;1337;0.08764339561;4200;0.2264761391;10871;0.5861957401;1624;0.08757077379;1850;;5477;0.3221764706;11523;0.6778235294;;0;;0;8467;0.5058851646;5030;0.300531756;3240;0.1935830794;;0;11684;0.6130115425;7376;0.3869884575;;0;;0;8994;0.4293488639;8476;0.4046209662;3478;0.1660301699;0;0
Villa Alegre;VILLA ALEGRE;Maule;338;18;9;1381;0.1761254942;4449;0.5674021171;0;0;2011;0.2564723887;3199;0.4132541015;3880;0.5012272316;443;0.05722774835;219;0.02829091849;3004;0.395315173;4595;0.604684827;0;0;0;0;2451;0.3269307723;4093;0.545951714;686;0.09150326797;267;0.0356142457;2134;0.3021806854;4655;0.6591617106;273;0.03865760408;0;0;1779;0.2495791246;4965;0.6965488215;384;0.05387205387;0;0;2081;0.3137816647;4200;0.6332931242;351;0.0529252111;0;0;;;;;;;;;2407;0.3358917109;3007;0.4196204298;0;0;1752;0.2444878593;2071;0.2972585044;4169;0.5983924214;575;0.08253193627;152;0.02181713794;1903;0.3435638202;2970;0.5361978697;551;0.09947643979;115;0.02076187037;2184;0.3888888889;2269;0.4040242165;637;0.1134259259;526;0.09366096866;1724;0.2498550725;4088;0.5924637681;563;0.0815942029;525;;2171;0.3374261735;4263;0.6625738265;;0;;0;3280;0.5291175996;1819;0.2934344249;1100;0.1774479755;;0;4215;0.6056904728;2744;0.3943095272;;0;;0;3355;0.4265734266;3225;0.410044501;1285;0.1633820725;0;0
Yerbas Buenas;YERBAS BUENAS;Maule;343;18;9;1798;0.2374224218;5775;0.7625775782;0;0;0;0;2537;0.3414995289;4179;0.5625252389;78;0.01049939427;635;0.08547583793;2012;0.2655755016;3025;0.3992872228;0;0;2539;0.3351372756;2265;0.3040676601;3135;0.4208618607;69;0.009262988321;1980;0.2658074909;0;0;3340;0.4003356107;0;0;5003;0.5996643893;2582;0.3155707651;4638;0.5668540699;0;0;962;0.117575165;2154;0.2983379501;4725;0.654432133;341;0.0472299169;0;0;;;;;;;;;2718;0.3963254593;4140;0.6036745407;0;0;0;0;2299;0.3393858872;4475;0.6606141128;0;0;0;0;1825;0.3091124661;3391;0.5743563686;500;0.08468834688;188;0.03184281843;2187;0.3686162144;2776;0.4678914546;584;0.09843249621;386;0.06505983482;1544;0.2053737696;4867;0.6473796222;566;0.07528598031;541;;2019;0.2898779612;4946;0.7101220388;;0;;0;3272;0.4987804878;2099;0.3199695122;1189;0.18125;;0;4475;0.6082642381;2882;0.3917357619;;0;;0;3183;0.4097052388;3408;0.438666495;1178;0.1516282662;0;0
Cauquenes;CAUQUENES;Maule;34;18;9;5101;0.2404204176;9080;0.4279587124;0;0;7036;0.3316208701;8107;0.3926668604;9213;0.4462365591;3326;0.1610965805;0;0;11426;0.551048951;8777;0.4232939474;532;0.02565710152;0;0;8683;0.4283459129;8893;0.4387055399;2695;0.1329485472;0;0;11418;0.5458456831;7703;0.3682474424;997;0.04766230041;800;0.03824457405;8389;0.4151942588;9455;0.4679534769;2104;0.1041326404;257;0.01271962386;8234;0.4458040065;9685;0.5243638332;551;0.02983216026;0;0;;;;;;;;;10372;0.6074733513;6702;0.3925266487;0;0;0;0;5774;0.3514303104;9525;0.5797321972;1131;0.06883749239;0;0;6374;0.4213379164;6335;0.4187599154;1363;0.09009783184;1056;0.06980433633;6500;0.4348116931;5423;0.3627667403;1697;0.1135192989;1329;0.08890226771;6140;0.3210121817;10009;0.5232916819;1705;0.08914100486;1273;;7341;0.4222605695;10044;0.5777394305;;0;;0;10177;0.6063512869;4079;0.2430290753;2528;0.1506196378;;0;13399;0.6914185458;5980;0.3085814542;;0;;0;11904;0.5519543747;6305;0.292344786;3358;0.1557008392;0;0
Chanco;CHANCO;Maule;39;18;9;2229;0.3454207345;2518;0.3902061057;0;0;1706;0.2643731598;3252;0.5133385951;2789;0.4402525651;294;0.04640883978;0;0;3176;0.4919454771;2323;0.3598203222;0;0;957;0.1482342007;3266;0.5110311375;2412;0.3774057268;78;0.01220466281;635;0.09935847285;3762;0.593001261;253;0.03988020177;0;0;2329;0.3671185372;3368;0.5333333333;1587;0.2513064133;235;0.03721298496;1125;0.1781472684;2124;0.4166339741;2812;0.5515888584;162;0.03177716752;0;0;;;;;;;;;3331;0.5690126409;2523;0.4309873591;0;0;0;0;2867;0.4952496113;2858;0.4936949387;64;0.01105544999;0;0;1470;0.3989145183;1628;0.4417910448;400;0.1085481682;187;0.05074626866;1367;0.3816303741;1522;0.4249022892;453;0.1264656616;240;0.06700167504;1546;0.2897844424;3062;0.573945642;387;0.0725398313;340;;2001;0.3857721226;3186;0.6142278774;;0;;0;2542;0.5899280576;1213;0.2815038292;554;0.1285681133;;0;3346;0.64582127;1835;0.35417873;;0;;0;2843;0.4679065174;2481;0.4083278473;752;0.1237656353;0;0
Longaví;LONGAVI;Maule;150;18;9;6240;0.4379254685;8009;0.5620745315;0;0;0;0;4502;0.3256655093;7302;0.5282118056;1687;0.1220341435;333;0.02408854167;7058;0.4951592535;6257;0.4389645012;939;0.06587624526;0;0;5338;0.3866434883;5729;0.4149645082;1066;0.07721280603;1673;0.1211791975;7146;0.4721818422;7349;0.4855953482;0;0;639;0.04222280957;6345;0.4298780488;8360;0.566395664;0;0;55;0.003726287263;4663;0.3747488548;7252;0.5828176485;528;0.04243349675;0;0;;;;;;;;;7756;0.5308329341;6855;0.4691670659;0;0;0;0;6722;0.4755234861;7037;0.4978070175;377;0.02666949632;0;0;3931;0.4115368509;3928;0.4112227806;884;0.09254606365;809;0.08469430486;3866;0.4045202469;4118;0.4308883541;991;0.1036936277;582;0.06089777127;3196;0.2444359465;8149;0.623250478;889;0.06799235182;841;;3645;0.306740722;8238;0.693259278;;0;;0;5878;0.548269751;3133;0.2922302024;1710;0.1595000466;;0;8165;0.6447409981;4499;0.3552590019;;0;;0;6527;0.4563059284;5932;0.4147091723;1845;0.1289848993;0;0
Parral;PARRAL;Maule;206;18;9;7032;0.3548289434;9713;0.490110001;0;0;3073;0.1550610556;6922;0.3573198431;7649;0.3948482346;1584;0.08176749948;3217;0.1660644229;7642;0.3943647435;10978;0.5665187326;758;0.03911652389;0;0;7700;0.4087265778;6785;0.3601571209;2069;0.1098253623;2285;0.121290939;10343;0.5412349555;8767;0.4587650445;0;0;0;0;7960;0.4272907832;6836;0.366954748;1672;0.08975253637;2161;0.1160019325;7630;0.4095105195;10541;0.5657471018;461;0.0247423787;0;0;;;;;;;;;10389;0.5989967712;6401;0.3690613469;554;0.03194188192;0;0;11047;0.6596405326;4528;0.2703767839;1172;0.06998268347;0;0;7103;0.454359368;7134;0.4563423527;1100;0.07036397365;296;0.01893430564;6423;0.423960396;5776;0.3812541254;1614;0.1065346535;1337;0.08825082508;5459;0.2853334727;10480;0.547773364;1539;0.08044114572;1654;;6627;0.3835291394;10652;0.6164708606;;0;;0;9176;0.5419324356;5017;0.2963028585;2739;0.1617647059;;0;12028;0.6225995134;7291;0.3774004866;;0;;0;10647;0.5224495805;6922;0.339663379;2810;0.1378870406;0;0
Pelluhue;PELLUHUE;Maule;209;18;9;2082;0.443828608;1112;0.2370496696;0;0;1497;0.3191217224;2002;0.435501414;1360;0.2958451164;58;0.01261692408;1177;0.2560365456;1844;0.4098688597;1281;0.28472994;0;0;1374;0.3054012003;2333;0.5273508137;1497;0.3383815552;159;0.0359403255;435;0.09832730561;883;0.194707828;355;0.0782800441;36;0.007938257993;3261;0.7190738699;1280;0.2852685536;1657;0.3692890573;892;0.1987965233;658;0.1466458658;1519;0.4192658018;1956;0.539884074;148;0.04085012421;0;0;;;;;;;;;1991;0.4057468922;2821;0.57489301;0;0;95;0.01936009782;2579;0.5297863599;2072;0.4256368118;217;0.04457682827;0;0;1082;0.3337446021;1411;0.4352251696;321;0.09901295497;428;0.1320172733;1084;0.3432552248;1308;0.4141861938;424;0.1342621913;342;0.1082963901;1008;0.2665961386;2194;0.5802697699;350;0.09256810368;229;;1244;0.3531081465;2279;0.6468918535;;0;;0;2030;0.5643591882;1032;0.2869057548;535;0.148735057;;0;2624;0.647421663;1429;0.352578337;;0;;0;2243;0.5287600189;1361;0.3208392268;638;0.1504007544;0;0
